TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
RECREG_PROD;CERREGISTRY;SGU_AUD;ADDITIONAL_SYSTEM_INFORMATION;36;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;DISCONNECTION_DATE;37;NA;YES;datetime2;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;OUT_OF_POCKET_EXPENSE;38;NA;YES;numeric;NA;NA;12;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;TRANSITIONAL_MULTIPLIER_FLAG;39;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;PREVIOUS_RECS_MULTIPLIER_FLAG;40;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;REBATE_APPROVED;41;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;GRID_CONNECTED;42;NA;YES;char;1;1;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSPECTION_DATE;43;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSPECTION_OUTCOME;44;NA;YES;varchar;50;50;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSPECTION_RECEIVED_DATE;45;NA;YES;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSPECTION_COMPANY;46;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;AEMO_RESULT;47;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;SDP_DOCUMENT_ID;48;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;RETAILER_NAME;49;NA;YES;varchar;255;255;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;RETAILER_ABN;50;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;"NATIONAL_METERING_NUMBER";51;NA;YES;varchar;11;11;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;BATTERY_MANUFACTURER;52;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;BATTERY_MODEL;53;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;BATTERY_PART_OF_AGG_CONTROL;54;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;BATTERY_SETTINGS_CHANGED;55;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;AID;56;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSTALLATION_TYPE;57;NA;YES;varchar;25;25;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;SGU_AUD;INSTALLATION_TYPE_DETAILS;58;NA;YES;varchar;4000;4000;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;ID;1;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;POWER_STATION_ID;2;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;GENERATION_YEAR;3;NA;NO;numeric;NA;NA;4;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;GENERATION_MONTH;4;NA;NO;varchar;10;10;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;SUBMISSION_DATE;5;NA;NO;datetime2;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;CREATOR_ID;6;NA;NO;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;COMPLIANT;7;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;COMPLIANT_DETAILS;8;NA;YES;varchar;500;500;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;CONVICTION_OF_AN_OFFENSE;9;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;BREACH_DETAILS;10;NA;YES;varchar;500;500;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;VERSION;11;NA;YES;numeric;NA;NA;19;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;TOTAL_RISK_SCORE;12;NA;YES;numeric;NA;NA;19;10;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;RISK_ASSESSED;13;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;CERREGISTRY;LGC_CREATION_BATCHES;DETAILED_ASSESSMENT;14;NA;YES;numeric;NA;NA;1;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Date ID;1;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Date;2;NA;YES;date;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Date AU Format;3;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Date Alternate Format1;4;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Date Alternate Format2;5;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Day of Month;6;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Day of Year;7;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Day of Week;8;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Day Name;9;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Day Name Short;10;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Week;11;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Week Year;12;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Month;13;NA;NO;int;NA;NA;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Month Name;14;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Month Name Short;15;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Month of Year;16;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Calendar Quarter;17;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Calendar Quarter Year;18;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
RECREG_PROD;RETDim;vw_Tranche_Start_Date;Tranche Start Calendar Year;19;NA;NO;varchar;12;12;NA;NA;NA;NA;NA;NA;iso_1;NA;NA;Latin1_General_CI_AS;NA;NA;NA
